1.4164172335600906	36	1	127
1.4164172335600906	46	1	127
1.4280272108843537	42	1	127
1.4280272108843537	44	1	127
1.7298866213151927	44	1	127
2.0549659863945577	38	1	127
2.0549659863945577	42	1	127
2.0549659863945577	49	1	127
2.0549659863945577	50	1	127
2.0549659863945577	51	1	127
2.066575963718821	44	1	127
2.066575963718821	46	1	127
2.3336054421768706	42	1	127
2.3568253968253967	51	1	127
2.6238548752834467	42	1	127
2.647074829931973	36	1	127
2.647074829931973	51	1	127
2.6586848072562357	44	1	127
2.9257142857142857	42	1	127
2.948934240362812	44	1	127
3.250793650793651	38	1	127
3.250793650793651	42	1	127
3.250793650793651	44	1	127
3.250793650793651	46	1	127
3.250793650793651	51	1	127
3.5294331065759637	42	1	127
3.5526530612244898	44	1	127
3.8312925170068026	42	1	127
3.842902494331066	36	1	127
3.842902494331066	44	1	127
3.842902494331066	46	1	127
4.121541950113379	42	1	127
4.133151927437642	44	1	127
4.435011337868481	38	1	127
4.435011337868481	42	1	127
4.435011337868481	44	1	127
4.435011337868481	50	1	127
4.435011337868481	51	1	127
4.458231292517007	46	1	127
4.73687074829932	42	1	127
5.038730158730159	38	1	127
5.189659863945578	38	1	127
5.328979591836735	38	1	127
5.468299319727891	38	1	127
5.607619047619048	50	1	127
5.77015873015873	50	1	127
5.909478458049887	43	1	127
6.060408163265306	43	1	127
6.164897959183674	36	1	127
6.222947845804988	46	1	127
6.222947845804988	49	1	127
6.222947845804988	51	1	127
6.350657596371882	49	1	127
6.489977324263038	49	1	127
6.501587301587302	51	1	127
6.815056689342404	38	1	127
6.826666666666667	46	1	127
6.919546485260771	42	1	127
6.931156462585034	44	1	127
7.116916099773243	46	1	127
7.430385487528345	36	1	127
7.430385487528345	46	1	127
7.430385487528345	51	1	127
7.720634920634921	46	1	127
8.010884353741497	38	1	127
8.02249433106576	44	1	127
8.045714285714286	46	1	127
8.115374149659864	46	1	127
8.312743764172335	42	1	127
8.312743764172335	46	1	127
8.312743764172335	51	1	127
8.602993197278911	36	1	127
8.904852607709751	46	1	127
9.206712018140589	38	1	127
9.206712018140589	51	1	127
9.32281179138322	46	1	127
9.427301587301587	46	1	127
9.485351473922902	42	1	127
9.508571428571429	46	1	127
9.578231292517007	46	1	127
9.798820861678005	38	1	127
9.949750566893425	38	1	127
10.08907029478458	38	1	127
10.24	38	1	127
10.367709750566894	50	1	127
10.518639455782314	50	1	127
10.634739229024943	36	1	127
10.65795918367347	43	1	127
10.785668934240363	43	1	127
10.913378684807256	36	1	127
10.948208616780045	51	1	127
10.95981859410431	49	1	127
11.551927437641723	38	1	127
11.563537414965987	44	1	127
11.830566893424036	51	1	127
12.167256235827665	36	1	127
12.167256235827665	44	1	127
12.167256235827665	51	1	127
12.45750566893424	36	1	127
12.770975056689343	38	1	127
12.770975056689343	51	1	127
13.061224489795919	51	1	127
13.351473922902494	36	1	127
13.363083900226757	44	1	127
13.363083900226757	51	1	127
13.64172335600907	51	1	127
13.955192743764172	38	1	127
13.955192743764172	44	1	127
14.245442176870748	38	1	127
14.384761904761906	38	1	127
14.547301587301588	38	1	127
14.675011337868481	38	1	127
14.837551020408164	50	1	127
14.97687074829932	50	1	127
15.255510204081633	50	1	127
15.394829931972788	43	1	127
15.406439909297053	36	1	127
15.534149659863946	36	1	127
15.557369614512472	43	1	127
15.685079365079366	36	1	127
15.696689342403628	51	1	127
15.70829931972789	49	1	127
15.836009070294784	49	1	127
15.963718820861677	49	1	127
15.986938775510204	51	1	127
16.31201814058957	51	1	127
16.32362811791383	38	1	127
16.32362811791383	44	1	127
16.32362811791383	46	1	127
16.439727891156462	49	1	127
16.61387755102041	42	1	127
16.62548752834467	44	1	127
16.91573696145125	36	1	127
16.91573696145125	42	1	127
16.92734693877551	44	1	127
17.205986394557822	36	1	127
17.205986394557822	42	1	127
17.507845804988662	38	1	127
17.507845804988662	50	1	127
17.519455782312924	44	1	127
17.519455782312924	46	1	127
17.519455782312924	51	1	127
17.809705215419502	42	1	127
17.821315192743764	46	1	127
18.06512471655329	46	1	127
18.715283446712018	44	1	127
19.319002267573698	44	1	127
19.59764172335601	38	1	127
19.736961451247165	50	1	127
19.887891156462587	44	1	127
19.89950113378685	43	1	127
20.48	36	1	127
20.491609977324263	51	1	127
20.503219954648525	46	1	127
20.503219954648525	49	1	127
20.66575963718821	49	1	127
20.86312925170068	49	1	127
21.118548752834467	38	1	127
21.118548752834467	44	1	127
21.118548752834467	46	1	127
21.118548752834467	51	1	127
21.2346485260771	49	1	127
21.35074829931973	49	1	127
21.408798185941045	42	1	127
21.420408163265307	51	1	127
21.687437641723356	36	1	127
21.687437641723356	42	1	127
21.69904761904762	46	1	127
21.989297052154196	36	1	127
21.989297052154196	42	1	127
21.989297052154196	44	1	127
22.27954648526077	38	1	127
22.27954648526077	42	1	127
22.27954648526077	50	1	127
22.27954648526077	51	1	127
22.3027664399093	46	1	127
22.569795918367348	42	1	127
22.88326530612245	36	1	127
22.88326530612245	42	1	127
22.88326530612245	44	1	127
23.173514739229024	42	1	127
23.475374149659864	42	1	127
23.475374149659864	46	1	127
23.475374149659864	49	1	127
23.475374149659864	50	1	127
23.486984126984126	38	1	127
23.486984126984126	44	1	127
23.486984126984126	51	1	127
23.742403628117913	42	1	127
23.76562358276644	44	1	127
24.079092970521543	43	1	127
24.079092970521543	44	1	127
24.090702947845806	38	1	127
24.23002267573696	38	1	127
24.369342403628117	38	1	127
24.508662131519273	38	1	127
24.647981859410432	50	1	127
24.79891156462585	50	1	127
24.926621315192744	36	1	127
24.94984126984127	43	1	127
25.0659410430839	36	1	127
25.089160997732428	43	1	127
25.228480725623584	36	1	127
25.25170068027211	49	1	127
25.530340136054424	49	1	127
25.855419501133788	38	1	127
25.855419501133788	51	1	127
25.971519274376416	49	1	127
26.157278911564624	51	1	127
26.43591836734694	36	1	127
26.447528344671202	43	1	127
26.447528344671202	44	1	127
26.73777777777778	36	1	127
26.73777777777778	51	1	127
27.039637188208616	38	1	127
27.039637188208616	44	1	127
27.329886621315193	51	1	127
27.620136054421767	36	1	127
27.910385487528345	51	1	127
28.212244897959184	38	1	127
28.212244897959184	44	1	127
28.212244897959184	50	1	127
28.50249433106576	51	1	127
28.804353741496598	38	1	127
28.943673469387754	38	1	127
29.082993197278913	38	1	127
29.22231292517007	38	1	127
29.350022675736962	50	1	127
29.512562358276643	50	1	127
29.640272108843536	36	1	127
29.6518820861678	43	1	127
29.791201814058958	43	1	127
29.942131519274376	46	1	127
29.942131519274376	51	1	127
29.95374149659864	49	1	127
30.081451247165532	49	1	127
30.232380952380954	49	1	127
30.53424036281179	38	1	127
30.545850340136056	46	1	127
30.545850340136056	51	1	127
30.65034013605442	44	1	127
30.75482993197279	46	1	127
30.847709750566892	46	1	127
30.928979591836736	51	1	127
31.114739229024945	36	1	127
31.114739229024945	42	1	127
31.114739229024945	44	1	127
31.114739229024945	46	1	127
31.40498866213152	36	1	127
31.428208616780044	51	1	127
31.660408163265306	46	1	127
31.71845804988662	38	1	127
31.71845804988662	44	1	127
31.71845804988662	51	1	127
31.730068027210883	46	1	127
31.730068027210883	49	1	127
31.962267573696145	46	1	127
32.008707482993195	46	1	127
32.07836734693878	46	1	127
32.298956916099776	36	1	127
32.31056689342404	42	1	127
32.31056689342404	46	1	127
32.60081632653061	51	1	127
32.833015873015874	46	1	127
32.891065759637186	38	1	127
33.00716553287982	46	1	127
33.40190476190476	46	1	127
33.448344671201816	36	1	127
33.448344671201816	51	1	127
33.45995464852608	46	1	127
33.75020408163265	38	1	127
33.75020408163265	43	1	127
33.75020408163265	44	1	127
33.88952380952381	38	1	127
34.028843537414964	50	1	127
34.16816326530612	50	1	127
34.29587301587301	36	1	127
34.29587301587301	43	1	127
34.44680272108844	36	1	127
34.44680272108844	43	1	127
34.59773242630386	49	1	127
34.59773242630386	51	1	127
34.853151927437644	49	1	127
34.88798185941043	43	1	127
35.18984126984127	38	1	127
