0	2
1	2
2	0
3	0
4	261
5	0
6	0
7	0
8	262
9	0
10	4
11	1
12	5
13	0
14	1
15	0
16	70
17	1
18	64
19	0
20	5
21	0
22	5
23	0
24	6
25	0
26	2
27	2
28	2
29	2
30	304
31	16
32	2
33	304
34	48
35	0
36	129
37	0
38	0
39	0
40	70
41	0
42	4
43	1
44	69
45	0
46	257
47	0
48	70
49	0
50	68
51	1
52	2
53	1
54	16
55	48
56	50
57	272
58	32
59	1
60	358
61	1
62	32
63	32
64	32
65	32
66	280
67	8
68	129
69	0
70	0
71	0
72	66
73	0
74	0
75	1
76	5
77	0
78	1
79	0
80	70
81	0
82	4
83	0
84	5
85	2
86	4
87	1
88	2
89	2
90	8
91	1
92	2
93	2
94	304
95	16
96	18
97	304
98	0
99	240
100	129
101	0
102	1
103	0
104	70
105	0
106	4
107	1
108	68
109	257
110	0
111	0
112	2
113	0
114	2
115	0
116	0
117	0
118	2
119	304
120	0
121	16
122	50
123	304
124	48
125	0
126	1
127	450
128	257
129	258
130	0
131	0
132	16
133	32
134	16
135	32
136	32
137	0
138	129
139	0
140	0
141	0
142	1
143	2
144	0
145	0
146	1
147	0
148	0
149	65
150	0
151	64
152	1
153	70
154	0
155	1
156	64
157	2
158	0
159	129
160	0
161	0
162	0
163	1
164	70
165	0
166	64
167	0
168	2
169	129
170	0
171	0
172	2
173	400
174	48
175	1
176	0
177	458
178	384
179	129
180	0
181	64
182	0
183	2
184	0
185	64
186	1
187	65
188	0
189	321
190	0
191	6
192	0
193	64
194	1
195	2
196	48
197	48
198	1
199	130
200	1
201	0
202	32
203	40
204	1
205	266
206	257
207	32
208	48
209	368
210	2
211	129
212	0
213	0
214	0
215	8
216	270
217	4
218	1
219	0
220	5
221	0
222	1
223	0
224	326
225	0
226	8
227	0
228	1
229	48
230	0
231	1
232	130
233	1
234	130
235	272
236	48
237	1
238	386
239	257
240	160
241	32
242	24
243	264
244	129
245	0
246	64
247	0
248	0
249	70
250	0
251	64
252	1
253	0
254	65
255	0
256	65
257	0
258	0
259	270
260	264
261	64
262	0
263	1
264	130
265	129
266	0
267	1
268	2
269	129
270	0
271	1
272	130
273	129
274	0
275	2
276	400
277	48
278	0
279	34
280	32
281	1
282	0
283	136
284	0
285	1
286	128
287	0
288	0
289	0
290	0
291	2
292	4
293	0
294	4
295	1
296	68
297	0
298	0
299	261
300	0
301	70
302	0
303	0
304	8
305	0
306	0
307	5
308	0
309	1
310	4
311	0
312	70
313	0
314	1
315	4
316	2
317	4
318	0
319	0
320	5
321	0
322	0
323	2
324	2
325	0
326	8
327	2
328	1
329	0
330	0
331	0
332	1
333	68
334	2
335	0
336	4
337	0
338	1
339	68
340	0
341	261
342	0
343	0
344	6
345	0
346	0
347	2
348	0
349	0
350	0
351	2
352	304
353	18
354	2
355	0
356	16
357	32
358	17
359	0
360	2
361	1
362	32
363	0
364	32
365	32
366	32
367	32
368	280
369	8
370	129
371	0
372	4
373	0
374	0
375	6
376	0
377	4
378	1
379	5
380	0
381	261
382	0
383	270
384	264
385	8
386	0
387	129
388	2
389	196
390	1
391	130
392	129
393	132
394	2
395	2
396	304
397	16
398	1
399	130
400	129
401	2
402	400
403	145
404	16
405	0
406	0
407	0
408	270
409	0
410	4
411	1
412	5
413	0
414	257
415	0
416	74
417	0
418	2
419	0
420	0
421	2
422	48
423	16
424	2
425	304
426	48
427	1
428	34
429	1
430	32
431	32
432	32
433	32
434	32
435	256
436	129
437	0
438	0
439	64
440	2
441	64
442	64
443	1
444	64
445	1
446	64
447	1
448	0
449	70
450	1
451	128
452	0
453	192
454	129
455	0
456	0
457	64
458	64
459	2
460	68
461	0
462	64
463	1
464	64
465	0
466	1
467	64
468	66
469	0
470	128
471	130
472	64
473	0
474	2
475	1
476	0
477	64
478	0
479	1
480	2
481	0
482	64
483	64
484	2
485	0
486	1
487	0
488	64
489	0
490	266
491	256
492	1
493	0
494	2
495	128
496	129
497	0
498	0
499	128
500	2
501	128
502	0
503	1
504	130
505	128
506	0
507	2
508	272
509	16
510	32
511	1
512	146
513	129
514	128
515	32
516	32
517	129
518	0
519	0
520	64
521	0
522	0
523	2
524	0
525	0
526	64
527	2
528	257
529	0
530	0
531	1
532	0
533	64
534	2
535	0
536	129
537	128
538	0
539	129
540	0
541	0
542	64
543	0
544	2
545	64
546	0
547	64
548	2
549	68
550	0
551	1
552	2
553	16
554	32
555	0
556	1
557	2
558	8
559	0
560	129
561	0
562	64
563	0
564	0
565	70
566	0
567	64
568	1
569	64
570	2
571	0
572	0
573	3
574	8
575	0
576	2
577	2
578	2
579	16
580	16
581	2
582	2
583	272
584	16
585	2
586	304
587	48
588	1
589	130
590	0
591	129
592	0
593	129
594	0
595	136
596	0
597	2
598	0
599	68
600	1
601	5
602	0
603	5
604	0
605	70
606	0
607	8
608	0
609	0
610	261
611	5
612	0
613	0
614	6
615	0
616	4
617	1
618	2
619	258
620	16
621	0
622	50
623	48
624	298
625	256
626	129
627	1
628	0
629	0
630	322
631	0
632	4
633	1
634	5
635	0
636	5
637	0
638	2
639	0
640	0
641	0
642	0
643	2
644	272
645	18
646	2
647	16
648	0
649	1
650	394
651	385
652	256
653	432
654	48
655	1
656	130
657	128
658	1
659	128
660	136
661	0
662	70
663	0
664	68
665	1
666	5
667	0
668	5
669	0
670	6
671	0
672	72
673	0
674	35
