0	5
1	0
2	4
3	0
4	6
5	4
6	0
7	5
8	0
9	4
10	0
11	6
12	0
13	4
14	0
15	5
16	0
17	4
18	0
19	6
20	0
21	4
22	0
23	5
24	0
25	4
26	0
27	6
28	0
29	4
30	0
31	5
32	0
33	4
34	0
35	6
36	0
37	4
38	0
39	5
40	0
41	4
42	0
43	6
44	0
45	4
46	5
47	0
48	4
49	0
50	6
51	0
52	4
53	0
54	5
55	0
56	4
57	0
58	6
59	0
60	4
61	0
62	5
63	0
64	4
65	0
66	6
67	0
68	4
69	0
70	5
71	0
72	4
73	0
74	6
75	0
76	4
77	0
78	5
79	0
80	4
81	0
82	6
83	0
84	4
85	0
86	5
87	0
88	4
89	0
90	6
91	0
92	4
93	0
94	5
95	0
96	4
97	0
98	6
99	0
100	4
101	0
102	5
103	0
104	4
105	0
106	6
107	0
108	4
109	0
110	5
111	0
112	4
113	0
114	6
115	0
116	4
117	0
118	5
119	0
120	4
121	0
122	6
123	0
124	4
125	0
126	5
127	0
128	4
129	0
130	6
131	0
132	4
133	0
134	5
135	0
136	4
137	0
138	6
139	0
140	4
141	0
142	5
143	0
144	4
145	0
146	6
147	0
148	4
149	0
150	5
151	0
152	4
153	0
154	6
155	0
156	4
157	0
158	5
159	0
160	4
161	0
162	6
163	0
164	4
165	0
166	5
167	0
168	4
169	0
170	6
171	0
172	4
173	0
174	5
175	0
176	4
177	0
178	6
179	0
180	4
181	0
182	5
183	0
184	4
185	0
186	6
187	0
188	4
189	0
190	4
191	1
192	4
193	0
194	0
195	6
196	0
197	4
198	0
199	5
200	0
201	4
202	0
203	6
204	0
205	4
206	0
207	5
208	0
209	4
210	0
211	6
212	0
213	4
214	0
215	5
216	0
217	4
218	0
219	6
220	0
221	4
222	0
223	5
224	0
225	4
226	0
227	6
228	0
229	4
230	0
231	5
232	0
233	4
234	0
235	6
236	0
237	4
238	0
239	5
240	0
241	4
242	0
243	6
244	0
245	4
246	0
247	5
248	0
249	4
250	0
251	6
252	0
253	4
254	0
255	5
256	0
257	4
258	0
259	6
260	0
261	4
262	0
263	5
264	0
265	4
266	0
267	6
268	0
269	4
270	0
271	5
272	0
273	4
274	0
275	6
276	0
277	4
278	0
279	5
280	0
281	4
282	0
283	6
284	0
285	4
286	0
287	5
288	0
289	4
290	0
291	6
292	0
293	4
294	0
295	5
296	0
297	4
298	0
299	6
300	0
301	4
302	0
303	5
304	0
305	4
306	0
307	6
308	0
309	4
310	0
311	5
312	0
313	4
314	0
315	6
316	0
317	4
318	0
319	5
320	0
321	4
322	0
323	6
324	0
325	4
326	0
327	5
328	0
329	4
330	0
331	6
332	0
333	4
334	0
335	5
336	0
337	4
338	0
339	6
340	0
341	4
342	0
343	5
344	0
345	4
346	0
347	6
348	0
349	4
350	0
351	5
352	0
353	4
354	0
355	6
356	0
357	4
358	0
359	5
360	0
361	4
362	0
363	6
364	0
365	4
366	0
367	5
368	0
369	4
370	0
371	6
372	0
373	4
374	0
375	5
376	0
377	4
378	0
379	6
380	0
381	4
382	0
383	5
384	0
385	4
386	0
387	6
388	0
389	4
390	0
391	5
392	0
393	4
394	0
395	6
396	0
397	4
398	0
399	5
400	0
401	4
402	0
403	6
404	0
405	4
406	0
407	5
408	0
409	4
410	0
411	6
412	0
413	4
414	0
415	5
416	0
417	4
418	0
419	6
420	0
421	4
422	0
423	5
424	0
425	4
426	0
427	6
428	0
429	4
430	0
431	5
432	4
433	0
434	0
435	6
436	0
437	4
438	0
439	5
440	0
441	4
442	0
443	6
444	0
445	4
446	0
447	5
448	0
449	4
450	0
451	6
452	0
453	4
454	0
455	5
456	0
457	4
458	0
459	6
460	0
461	4
462	0
463	5
464	0
465	4
466	0
467	6
468	0
469	4
470	0
471	5
472	0
473	4
474	0
475	6
476	0
477	4
478	0
479	5
480	0
481	4
482	0
483	6
484	0
485	4
486	0
487	5
488	0
489	4
490	0
491	6
492	0
493	4
494	0
495	5
496	0
497	4
498	0
499	6
500	0
501	4
502	0
503	5
504	0
505	4
506	0
507	6
508	0
509	4
510	0
511	5
512	0
513	4
514	0
515	6
516	0
517	4
518	0
519	5
520	0
521	4
522	0
523	6
524	0
525	4
526	0
527	5
528	0
529	4
530	0
531	6
532	0
533	4
534	0
535	5
536	0
537	4
538	0
539	6
540	0
541	4
542	0
543	5
544	0
545	4
546	0
547	6
548	0
549	4
550	0
551	5
552	0
553	4
