0	5
1	0
2	0
3	0
4	4
5	0
6	0
7	0
8	5
9	0
10	0
11	0
12	4
13	0
14	0
15	0
16	6
17	0
18	0
19	0
20	8
21	0
22	0
23	260
24	0
25	0
26	0
27	0
28	6
29	0
30	0
31	0
32	4
33	0
34	0
35	0
36	6
37	0
38	0
39	1
40	4
41	0
42	0
43	0
44	6
45	0
46	0
47	4
48	2
49	0
50	0
51	0
52	9
53	0
54	0
55	256
56	4
57	0
58	0
59	0
60	4
61	0
62	0
63	5
64	0
65	0
66	0
67	4
68	0
69	0
70	0
71	5
72	0
73	0
74	0
75	4
76	0
77	0
78	0
79	6
80	0
81	0
82	0
83	8
84	0
85	0
86	0
87	260
88	0
89	0
90	0
91	6
92	0
93	0
94	0
95	4
96	0
97	0
98	0
99	6
100	0
101	0
102	0
103	5
104	0
105	0
106	0
107	6
108	0
109	0
110	0
111	6
112	0
113	0
114	0
115	9
116	0
117	0
118	0
119	8
120	256
121	0
122	0
123	4
124	0
125	0
126	0
127	5
128	0
129	0
130	0
131	4
132	0
133	0
134	0
135	5
136	0
137	0
138	0
139	4
140	0
141	0
142	0
143	6
144	0
145	0
146	0
147	4
148	0
149	0
150	0
151	260
152	0
153	0
154	0
155	6
156	0
157	0
158	0
159	4
160	0
161	0
162	0
163	6
164	0
165	0
166	0
167	5
168	0
169	0
170	0
171	6
172	0
173	0
174	0
175	6
176	0
177	0
178	0
179	9
180	0
181	0
182	0
183	260
184	0
185	0
186	0
187	4
188	0
189	0
190	0
191	5
192	0
193	0
194	0
195	4
196	0
197	0
198	0
199	5
200	0
201	0
202	0
203	4
204	0
205	0
206	0
207	6
208	0
209	0
210	0
211	8
212	0
213	0
214	0
215	260
216	0
217	0
218	0
219	6
220	0
221	0
222	0
223	4
224	0
225	0
226	0
227	6
228	0
229	0
230	0
231	5
232	0
233	0
234	0
235	6
236	0
237	0
238	0
239	6
240	0
241	0
242	0
243	9
244	0
245	0
246	0
247	260
248	0
249	0
250	0
251	4
252	0
253	0
254	0
255	5
256	0
257	0
258	0
259	4
260	0
261	0
262	0
263	5
264	0
265	0
266	0
267	4
268	0
269	0
270	0
271	6
272	0
273	0
274	0
275	8
276	0
277	0
278	0
279	256
280	4
281	0
282	0
283	0
284	6
285	0
286	0
287	4
288	0
289	0
290	0
291	4
292	2
293	0
294	0
295	4
296	1
297	0
298	0
299	6
300	0
301	0
302	0
303	6
304	0
305	0
306	0
307	9
308	0
309	0
310	0
311	260
312	0
313	0
314	0
315	4
316	0
317	0
318	0
319	5
320	0
321	0
322	0
323	4
324	0
325	0
326	0
327	5
328	0
329	0
330	0
331	4
332	0
333	0
334	0
335	6
336	0
337	0
338	0
339	8
340	0
341	0
342	0
343	260
344	0
345	0
346	0
347	6
348	0
349	0
350	0
351	4
352	0
353	0
354	0
355	6
356	0
357	0
358	0
359	5
360	0
361	0
362	0
363	6
364	0
365	0
366	0
367	6
368	0
369	0
370	0
371	9
372	0
373	0
374	0
375	260
376	0
377	0
378	0
379	4
380	0
381	0
382	0
383	5
384	0
385	0
386	0
387	4
388	0
389	0
390	0
391	5
392	0
393	0
394	0
395	4
396	0
397	0
398	0
399	6
400	0
401	0
402	0
403	0
404	8
405	0
406	0
407	260
408	0
409	0
410	0
411	0
412	6
413	0
414	0
415	0
416	4
417	0
418	0
419	0
420	6
421	0
422	0
423	0
424	5
425	0
426	0
427	0
428	6
429	0
430	0
431	4
432	2
433	0
434	0
435	1
436	8
437	0
438	0
439	0
440	264
441	0
442	0
443	0
444	4
445	0
446	0
447	0
448	5
449	0
450	0
451	4
452	0
453	0
454	0
455	0
456	5
457	0
458	0
459	4
460	0
461	0
462	0
463	0
464	6
465	0
466	0
467	8
468	0
469	0
470	0
471	0
472	260
473	0
474	0
475	0
476	6
477	0
478	0
479	0
480	4
481	0
482	0
483	0
484	6
485	0
486	0
487	0
488	5
489	0
490	0
491	6
492	0
493	0
494	0
495	6
496	0
497	0
498	0
499	9
500	0
501	0
502	0
503	264
504	0
505	0
